,entity,tag
5333,regular,0
5334,or,0
5335,named,0
5336,attribute,0
5337,file,0
5338,as,0
5339,specified,0
5340,by,0
5341,the,0
5342,current filehandle,Variable
5343,<NULL>.,0
5344,,0
5345,The,0
5346,share,0
5347,reservations,0
5348,and,0
5349,other,0
5350,state,0
5351,information,0
5352,released,0
5353,at,0
5354,the,0
5355,server,0
5356,as,0
5357,a,0
5358,result,0
5359,of,0
5360,this,0
5361,CLOSE,0
5362,are,0
5363,only,0
5364,associated,0
5365,with,0
5366,the,0
5367,supplied,0
5368,stateid,Variable
5369,<NULL>.,0
5370,,0
5371,The,0
5372,sequence id,Variable
5373,provides,0
5374,for,0
5375,the,0
5376,correct,0
5377,ordering,0
5378,<NULL>.,0
5379,,0
5380,State,0
5381,associated,0
5382,with,0
5383,other,0
5384,OPENs,0
5385,is,0
5386,not,0
5387,affected,0
5388,If,0
5389,byte-range locks,Variable
5390,are,0
5391,"held,",0
5392,the,0
5393,client,0
5394,SHOULD,0
5395,release,0
5396,all,0
5397,locks,0
5398,before,0
5399,issuing,0
5400,a,0
5401,CLOSE,0
5402,<NULL>,Value
5403,,0
5404,,0
5405,The,0
5406,server,0
5407,MAY,0
5408,free,0
5409,all,0
5410,outstanding,0
5411,locks,0
5412,on,0
5413,"CLOSE,",0
5414,but,0
5415,some,0
5416,servers,0
5417,may,0
5418,not,0
5419,support,0
5420,the,0
5421,CLOSE,0
5422,of,0
5423,a,0
5424,file,0
5425,that,0
5426,still,0
5427,has,0
5428,byte-range locks,Variable
5429,held,0
5430,<NULL>.,0
5431,,0
5432,The,0
5433,server,0
5434,MUST,0
5435,return,0
5436,failure,Value
5437,if,0
5438,any,0
5439,locks,Variable
5440,would,0
5441,exist,0
5442,after,0
5443,the,0
5444,CLOSE,0
5445,<NULL>,Variable
5446,On,0
5447,success,Value
5448,,0
5449,the,0
5450,current filehandle,Variable
5451,retains,0
5452,its,0
5453,value,Value
5454,<NULL>,Variable
5455,16.2.5.,0
5456,Even,0
5457,though,0
5458,CLOSE,0
5459,returns,0
5460,a,0
5461,stateid,Variable
5462,,0
5463,this,0
5464,stateid,Variable
5465,is,0
5466,not,0
5467,useful,0
5468,to,0
5469,the,0
5470,client,0
5471,and,0
5472,should,0
5473,be,0
5474,treated,0
5475,as,0
5476,deprecated,0
5477,<NULL>.,0
5478,,0
5479,CLOSE,0
5480,"""shuts",0
5481,"down""",0
5482,the,0
5483,state,0
5484,associated,0
5485,with,0
5486,all,0
5487,OPENs,0
5488,for,0
5489,the,0
5490,file,0
5491,by,0
5492,a,0
5493,single,0
5494,open-owner,0
5495,<NULL>.,0
5496,,0
5497,As,0
5498,noted,0
5499,"above,",0
5500,CLOSE,0
5501,will,0
5502,either,0
5503,release,0
5504,all,0
5505,file,0
5506,locking,0
5507,state,0
5508,or,0
5509,return,0
5510,an,0
5511,error,0
5512,<NULL>.,0
5513,,0
5514,"Therefore,",0
5515,the,0
5516,stateid,Variable
5517,returned,0
5518,by,0
5519,CLOSE,0
5520,is,0
5521,not,0
5522,useful,0
5523,for,0
5524,the,0
5525,operations,0
5526,that,0
5527,follow,0
5528,<NULL>.,0
5529,16.11.4.,0
5530,,0
5531,The,0
5532,LOCKT,0
5533,operation,0
5534,tests,0
5535,the,0
5536,lock,0
5537,as,0
5538,specified,0
5539,in,0
5540,the,0
5541,arguments,0
5542,<NULL>.,0
5543,,0
5544,If,0
5545,a,0
5546,conflicting lock,Variable
5547,"exists,",0
5548,the,0
5549,owner,Variable
5550,,0
5551,offset,Variable
5552,,0
5553,length,Variable
5554,,0
5555,and,0
5556,type of the conflicting lock,Variable
5557,are,0
5558,returned;,0
5559,if,0
5560,no,0
5561,lock,Variable
5562,is,0
5563,"held,",0
5564,nothing,0
5565,other,0
5566,than,0
5567,NFS4_OK,Value
5568,is,0
5569,returned,0
5570,<NULL>,Variable
5571,,0
5572,,0
5573,Lock,0
5574,types,0
5575,READ_LT,0
5576,and,0
5577,READW_LT,0
5578,are,0
5579,processed,0
5580,in,0
5581,the,0
5582,same,0
5583,way,0
5584,in,0
5585,that,0
5586,a,0
5587,conflicting,0
5588,lock,0
5589,test,0
5590,is,0
5591,done,0
5592,without,0
5593,regard,0
5594,to,0
5595,blocking,0
5596,or,0
5597,non-blocking,0
5598,<NULL>.,0
5599,,0
5600,The,0
5601,same,0
5602,is,0
5603,true,0
5604,for,0
5605,WRITE_LT,0
5606,and,0
5607,WRITEW_LT,0
5608,The,0
5609,ranges,0
5610,are,0
5611,specified,0
5612,as,0
5613,for,0
5614,LOCK,0
5615,<NULL>.,0
5616,,0
5617,The,0
5618,NFS4ERR_INVAL,Value
5619,and,0
5620,NFS4ERR_BAD_RANGE,Value
5621,errors,0
5622,are,0
5623,returned,0
5624,under,0
5625,the,0
5626,same,0
5627,circumstances,0
5628,as,0
5629,for,0
5630,LOCK,0
5631,<NULL>,Variable
5632,On,0
5633,success,Value
5634,,0
5635,the,0
5636,current filehandle,Variable
5637,retains,0
5638,its value,Variable
5639,<NULL>,Variable
5640,16.11.5.,0
5641,,0
5642,If,0
5643,the,0
5644,server,0
5645,is,0
5646,unable,0
5647,to,0
5648,determine,0
5649,the,0
5650,exact,0
5651,offset,Variable
5652,and,0
5653,length,Variable
5654,of,0
5655,the,0
5656,conflicting,0
5657,"lock,",0
5658,the,0
5659,same,0
5660,offset,Variable
5661,and,0
5662,length,Variable
5663,that,0
5664,were,0
5665,provided,0
5666,in,0
5667,the,0
5668,arguments,0
5669,should,0
5670,be,0
5671,returned,0
5672,in,0
5673,the,0
5674,denied results,Variable
5675,<NULL>.,0
5676,,0
5677,Section,0
5678,9,0
5679,contains,0
5680,further,0
5681,discussion,0
5682,of,0
5683,the,0
5684,file,0
5685,locking,0
5686,mechanisms,0
5687,LOCKT,0
5688,uses,0
5689,a,0
5690,"lock_owner4,",0
5691,rather,0
5692,than,0
5693,a,0
5694,stateid4,0
5695,as,0
5696,is,0
5697,used,0
5698,in,0
5699,"LOCK,",0
5700,to,0
5701,identify,0
5702,the,0
5703,owner,0
5704,<NULL>.,0
5705,,0
5706,This,0
5707,is,0
5708,because,0
5709,the,0
5710,client,0
5711,does,0
5712,not,0
5713,have,0
5714,to,0
5715,open,0
5716,the,0
5717,file,0
5718,to,0
5719,test,0
5720,for,0
5721,the,0
5722,existence,0
5723,of,0
5724,a,0
5725,"lock,",0
5726,so,0
5727,a,0
5728,stateid,0
5729,may,0
5730,not,0
5731,be,0
5732,available,0
5733,The,0
5734,test,0
5735,for,0
5736,conflicting,0
5737,locks,0
5738,SHOULD,0
5739,exclude,0
5740,locks,0
5741,for,0
5742,the,0
5743,current,0
5744,lock-owner,0
5745,<NULL>.,0
5746,,0
5747,Note,0
5748,that,0
5749,since,0
5750,such,0
5751,locks,0
5752,are,0
5753,not,0
5754,examined,0
5755,the,0
5756,possible,0
5757,existence,0
5758,of,0
5759,overlapping,0
5760,ranges,0
5761,may,0
5762,not,0
5763,affect,0
5764,the,0
5765,results,0
5766,of,0
5767,LOCKT,0
5768,<NULL>.,0
5769,If,0
5770,the,0
5771,server,0
5772,does,0
5773,examine,0
5774,locks,0
5775,that,0
5776,match,0
5777,the,0
5778,lock-owner,0
5779,for,0
5780,the,0
5781,purpose,0
5782,of,0
5783,range,0
5784,"checking,",0
5785,NFS4ERR_LOCK_RANGE,Value
5786,may,0
5787,be,0
5788,returned,0
5789,<NULL>,Variable
5790,,0
5791,,0
5792,In,0
5793,the,0
5794,event,0
5795,that,0
5796,it,0
5797,returns,0
5798,NFS4_OK,Value
5799,,0
5800,clients,0
5801,may,0
5802,do,0
5803,a,0
5804,LOCK,0
5805,and,0
5806,receive,0
5807,NFS4ERR_LOCK_RANGE,Value
5808,on,0
5809,the,0
5810,LOCK,0
5811,request,0
5812,because,0
5813,of,0
5814,the,0
5815,flexibility,0
5816,provided,0
5817,to,0
5818,the,0
5819,server,0
5820,<NULL>,Variable
5821,When,0
5822,a,0
5823,client,0
5824,holds,0
5825,an,0
5826,OPEN_DELEGATE_WRITE,Value
5827,"delegation,",0
5828,it,0
5829,may,0
5830,choose,0
5831,(see,0
5832,Section,0
5833,16.10.5),0
5834,to,0
5835,handle,0
5836,LOCK,0
5837,requests,0
5838,locally,0
5839,<NULL>.,0
5840,,0
5841,In,0
5842,such,0
5843,a,0
5844,"case,",0
5845,LOCKT,0
5846,requests,0
5847,will,0
5848,similarly,0
5849,be,0
5850,handled,0
5851,locally,0
5852,16.4.4.,0
5853,,0
5854,The,0
5855,CREATE,0
5856,operation,0
5857,creates,0
5858,a,0
5859,non-regular,0
5860,file,0
5861,object,0
5862,in,0
5863,a,0
5864,directory,0
5865,with,0
5866,a,0
5867,given,0
5868,name,0
5869,<NULL>.,0
5870,,0
5871,,0
5872,The,0
5873,OPEN,0
5874,operation,0
5875,is,0
5876,used,0
5877,to,0
5878,create,0
5879,a,0
5880,regular,0
5881,file,0
5882,<NULL>.,0
5883,The,0
5884,objname,0
5885,specifies,0
5886,the,0
5887,name,0
5888,for,0
5889,the,0
5890,new,0
5891,object,0
5892,<NULL>.,0
5893,,0
5894,,0
5895,The,0
5896,objtype,0
5897,determines,0
5898,the,0
5899,type,0
5900,of,0
5901,object,0
5902,to,0
5903,be,0
5904,created:,0
5905,"directory,",0
5906,"symlink,",0
5907,etc,0
5908,<NULL>.,0
5909,If,0
5910,an,0
5911,object,Variable
5912,of,0
5913,the,0
5914,same,0
5915,name,Value
5916,already,0
5917,exists,0
5918,in,0
5919,the,0
5920,"directory,",0
5921,the,0
5922,server,0
5923,will,0
5924,return,0
5925,the,0
5926,error,0
5927,NFS4ERR_EXIST,Value
5928,<NULL>,Variable
5929,,0
5930,For,0
5931,the,0
5932,directory,0
5933,where,0
5934,the,0
5935,new,0
5936,file,0
5937,object,0
5938,was,0
5939,"created,",0
5940,the,0
5941,server,0
5942,returns,0
5943,change_info4,0
5944,information,0
5945,in,0
5946,cinfo,Variable
5947,<NULL>,Variable
5948,,0
5949,,0
5950,,0
5951,With,0
5952,the,0
5953,atomic,0
5954,field,0
5955,of,0
5956,the,0
5957,change_info4,0
5958,"struct,",0
5959,the,0
5960,server,0
5961,will,0
5962,indicate,0
5963,if,0
5964,the,0
5965,before,0
5966,and,0
5967,after,0
5968,change,0
5969,attributes,0
5970,were,0
5971,obtained,0
5972,atomically,0
5973,with,0
5974,respect,0
5975,to,0
5976,the,0
5977,file,0
5978,object,0
5979,creation,0
5980,<NULL>.,0
5981,If,0
5982,the,0
5983,objname,Variable
5984,is,0
5985,of,0
5986,zero,Value
5987,"length,",0
5988,NFS4ERR_INVAL,Value
5989,will,0
5990,be,0
5991,returned,0
5992,<NULL>,Variable
5993,,0
5994,,0
5995,The,0
5996,objname,Variable
5997,is,0
5998,also,0
5999,subject,0
6000,to,0
6001,the,0
6002,normal,0
6003,UTF-8,Value
6004,,0
6005,character,0
6006,"support,",0
6007,and,0
6008,name,0
6009,checks,0
6010,<NULL>.,0
6011,,0
6012,,0
6013,See,0
6014,Section,0
6015,12,0
6016,<NULL>.,0
6017,7,0
6018,for,0
6019,further,0
6020,discussion,0
6021,<NULL>.,0
6022,The,0
6023,current,0
6024,filehandle,0
6025,is,0
6026,replaced,0
6027,by,0
6028,that,0
6029,of,0
6030,the,0
6031,new,0
6032,object,0
6033,<NULL>.,0
6034,The,0
6035,createattrs,0
6036,field,0
6037,specifies,0
6038,the,0
6039,initial,0
6040,set,0
6041,of,0
6042,attributes,0
6043,for,0
6044,the,0
6045,object,0
6046,<NULL>.,0
6047,,0
6048,,0
6049,The,0
6050,set,0
6051,of,0
6052,attributes,0
6053,may,0
6054,include,0
6055,any,0
6056,writable,0
6057,attribute,0
6058,valid,0
6059,for,0
6060,the,0
6061,object,0
6062,type,0
6063,<NULL>.,0
6064,,0
6065,,0
6066,When,0
6067,the,0
6068,operation,0
6069,is,0
6070,successful,Value
6071,,0
6072,the,0
6073,server,0
6074,will,0
6075,return,0
6076,to,0
6077,the,0
6078,client,0
6079,an,0
6080,attribute mask,Variable
6081,signifying,0
6082,which,0
6083,attributes,0
6084,were,0
6085,successfully,0
6086,set,0
6087,for,0
6088,the,0
6089,object,0
6090,<NULL>,Variable
6091,,0
6092,If,0
6093,createattrs,0
6094,includes,0
6095,neither,0
6096,the,0
6097,owner,0
6098,attribute,0
6099,nor,0
6100,an,0
6101,ACL,0
6102,with,0
6103,an,0
6104,ACE,0
6105,for,0
6106,the,0
6107,"owner,",0
6108,and,0
6109,if,0
6110,the,0
6111,server's,0
6112,file,0
6113,system,0
6114,both,0
6115,supports,0
6116,and,0
6117,requires,0
6118,an,0
6119,owner,0
6120,attribute,0
6121,(or,0
6122,an,0
6123,owner,0
6124,"ACE),",0
6125,then,0
6126,the,0
6127,server,0
6128,MUST,0
6129,derive,0
6130,the,0
6131,owner,0
6132,(or,0
6133,the,0
6134,owner,0
6135,ACE),0
6136,<NULL>.,0
6137,,0
6138,,0
6139,This,0
6140,would,0
6141,typically,0
6142,be,0
6143,from,0
6144,the,0
6145,principal,0
6146,indicated,0
6147,in,0
6148,the,0
6149,RPC,0
6150,credentials,0
6151,of,0
6152,the,0
6153,"call,",0
6154,butthe,0
6155,server's,0
6156,operating,0
6157,environment,0
6158,or,0
6159,file,0
6160,system,0
6161,semantics,0
6162,may,0
6163,dictate,0
6164,other,0
6165,methods,0
6166,of,0
6167,derivation,0
6168,<NULL>.,0
6169,,0
6170,,0
6171,"Similarly,",0
6172,if,0
6173,createattrs,0
6174,includes,0
6175,neither,0
6176,the,0
6177,group,0
6178,attribute,0
6179,nor,0
6180,a,0
6181,group,0
6182,"ACE,",0
6183,and,0
6184,if,0
6185,the,0
6186,server's,0
6187,file,0
6188,system,0
6189,both,0
6190,supports,0
6191,and,0
6192,requires,0
6193,the,0
6194,notion,0
6195,of,0
6196,a,0
6197,group,0
6198,attribute,0
6199,(or,0
6200,group,0
6201,"ACE),",0
6202,the,0
6203,server,0
6204,MUST,0
6205,derive,0
6206,the,0
6207,group,0
6208,attribute,0
6209,(or,0
6210,the,0
6211,corresponding,0
6212,owner,0
6213,ACE),0
6214,for,0
6215,the,0
6216,file,0
6217,<NULL>.,0
6218,,0
6219,,0
6220,This,0
6221,could,0
6222,be,0
6223,from,0
6224,the,0
6225,RPC's,0
6226,"credentials,",0
6227,such,0
6228,as,0
6229,the,0
6230,group,0
6231,principal,0
6232,if,0
6233,the,0
6234,credentials,0
6235,include,0
6236,it,0
6237,(such,0
6238,as,0
6239,with,0
6240,"AUTH_SYS),",0
6241,from,0
6242,the,0
6243,group,0
6244,identifier,0
6245,associated,0
6246,with,0
6247,the,0
6248,principal,0
6249,in,0
6250,the,0
6251,credentials,0
6252,(e,0
6253,<NULL>.,0
6254,g,0
6255,<NULL>.,0
6256,",",0
6257,POSIX,0
6258,systems,0
6259,have,0
6260,a,0
6261,user,0
6262,database,0
6263,[getpwnam],0
6264,that,0
6265,has,0
6266,the,0
6267,group,0
6268,identifier,0
6269,for,0
6270,every,0
6271,user,0
6272,"identifier),",0
6273,inherited,0
6274,from,0
6275,the,0
6276,directory,0
6277,the,0
6278,object,0
6279,is,0
6280,created,0
6281,"in,",0
6282,or,0
6283,whatever,0
6284,else,0
6285,the,0
6286,server's,0
6287,operating,0
6288,environment,0
6289,or,0
6290,file,0
6291,system,0
6292,semantics,0
6293,dictate,0
6294,<NULL>.,0
6295,,0
6296,,0
6297,This,0
6298,applies,0
6299,to,0
6300,the,0
6301,OPEN,0
6302,operation,0
6303,too,0
6304,<NULL>.,0
6305,"Conversely,",0
6306,it,0
6307,is,0
6308,possible,0
6309,the,0
6310,client,0
6311,will,0
6312,specify,0
6313,in,0
6314,createattrs,0
6315,an,0
6316,owner,0
6317,"attribute,",0
6318,group,0
6319,"attribute,",0
6320,or,0
6321,ACL,0
6322,that,0
6323,the,0
6324,principal,0
6325,indicated,0
6326,the,0
6327,RPC's,0
6328,credentials,0
6329,does,0
6330,not,0
6331,have,0
6332,permissions,0
6333,to,0
6334,create,0
6335,files,0
6336,for,0
6337,<NULL>.,0
6338,,0
6339,The,0
6340,error,0
6341,to,0
6342,be,0
6343,returned,0
6344,in,0
6345,this,0
6346,instance,0
6347,is,0
6348,NFS4ERR_PERM,0
6349,<NULL>.,0
6350,,0
6351,,0
6352,This,0
6353,applies,0
6354,to,0
6355,the,0
6356,OPEN,0
6357,operation,0
6358,too,0
6359,<NULL>.,0
6360,16.4.5.,0
6361,,0
6362,If,0
6363,the,0
6364,client,0
6365,desires,0
6366,to,0
6367,set,0
6368,attribute,0
6369,values,0
6370,after,0
6371,the,0
6372,"create,",0
6373,a,0
6374,SETATTR,0
6375,operation,0
6376,can,0
6377,be,0
6378,added,0
6379,to,0
6380,the,0
6381,COMPOUND,0
6382,request,0
6383,so,0
6384,that,0
6385,the,0
6386,appropriate,0
6387,attributes,0
6388,will,0
6389,be,0
6390,set,0
6391,<NULL>.,0
6392,16.8.4.,0
6393,,0
6394,This,0
6395,operation,0
6396,returns,0
6397,the,0
6398,current filehandle value,Variable
6399,<NULL>,Variable
6400,On,0
6401,success,Value
6402,,0
6403,the,0
6404,current filehandle,Variable
6405,retains,0
6406,its value,Variable
6407,<NULL>,Variable
6408,16.8.5.,0
6409,,0
6410,Operations,0
6411,that,0
6412,change,0
6413,the,0
6414,current filehandle,Variable
6415,,0
6416,like,0
6417,LOOKUP,0
6418,or,0
6419,"CREATE,",0
6420,do,0
6421,not,0
6422,automatically,0
6423,return,0
6424,the,0
6425,new filehandle,Variable
6426,as,0
6427,a,0
6428,result,0
6429,<NULL>.,0
6430,,0
6431,For,0
6432,"instance,",0
6433,if,0
6434,a,0
6435,client,0
6436,needs,0
6437,to,0
6438,look,0
6439,up,0
6440,a,0
6441,directory,0
6442,entry,0
6443,and,0
6444,obtain,0
6445,its,0
6446,filehandle,Variable
6447,,0
6448,then,0
6449,the,0
6450,following,0
6451,request,0
6452,is,0
6453,needed,0
6454,PUTFH,0
6455,,0
6456,(directory filehandle,Variable
6457,LOOKUP,0
6458,(entry,0
6459,16.3.4.,0
6460,,0
6461,The,0
6462,COMMIT,0
6463,operation,0
6464,forces,0
6465,or,0
6466,flushes,0
6467,data,0
6468,to,0
6469,stable,0
6470,storage,0
6471,for,0
6472,the,0
6473,file,0
6474,specified,0
6475,by,0
6476,the,0
6477,current filehandle,Variable
6478,<NULL>.,0
6479,,0
6480,,0
6481,The,0
6482,flushed,0
6483,data,0
6484,is,0
6485,that,0
6486,which,0
6487,was,0
6488,previously,0
6489,written,0
6490,with,0
6491,a,0
6492,WRITE,0
6493,operation,0
6494,that,0
6495,had,0
6496,the,0
6497,stable,Variable
6498,field,0
6499,set,0
6500,to,0
6501,UNSTABLE4,Value
6502,<NULL>.,0
6503,The,0
6504,offset,Variable
6505,specifies,0
6506,the,0
6507,position,0
6508,within,0
6509,the,0
6510,file,0
6511,where,0
6512,the,0
6513,flush,0
6514,is,0
6515,to,0
6516,begin,0
6517,<NULL>.,0
6518,,0
6519,,0
6520,An,0
6521,offset,Variable
6522,value,0
6523,of,0
6524,0 (zero),Value
6525,means,0
6526,to,0
6527,flush,0
6528,data,0
6529,starting,0
6530,at,0
6531,the,0
6532,beginning,0
6533,of,0
6534,the,0
6535,file,0
6536,<NULL>.,0
6537,,0
6538,,0
6539,The,0
6540,count,Variable
6541,specifies,0
6542,the,0
6543,number,0
6544,of,0
6545,bytes,0
6546,of,0
6547,data,0
6548,to,0
6549,flush,0
6550,<NULL>.,0
6551,,0
6552,,0
6553,If,0
6554,count,Variable
6555,is,0
6556,0 (zero),Value
6557,,0
6558,a,0
6559,flush,0
6560,from,0
6561,the,0
6562,offset,Variable
6563,to,0
6564,the,0
6565,end,0
6566,of,0
6567,the,0
6568,file,0
6569,is,0
6570,done,0
6571,<NULL>.,0
6572,The,0
6573,server,0
6574,returns,0
6575,a,0
6576,write,0
6577,verifier,Variable
6578,upon,0
6579,successful,Value
6580,completion,0
6581,of,0
6582,the,0
6583,COMMIT,0
6584,<NULL>,Variable
6585,,0
6586,,0
6587,,0
6588,The,0
6589,write,0
6590,verifier,Variable
6591,is,0
6592,used,0
6593,by,0
6594,the,0
6595,client,0
6596,to,0
6597,determine,0
6598,if,0
6599,the,0
6600,server,0
6601,has,0
6602,restarted,0
6603,or,0
6604,rebooted,0
6605,between,0
6606,the,0
6607,initial,0
6608,WRITE(s),0
6609,and,0
6610,the,0
6611,COMMIT,0
6612,<NULL>.,0
6613,,0
6614,,0
6615,The,0
6616,client,0
6617,does,0
6618,this,0
6619,by,0
6620,comparing,0
6621,the,0
6622,write,0
6623,verifier,Variable
6624,returned,0
6625,from,0
6626,the,0
6627,initial,0
6628,writes,0
6629,and,0
6630,the,0
6631,verifier,Variable
6632,returned,0
6633,by,0
6634,the,0
6635,COMMIT,0
6636,operation,0
6637,<NULL>.,0
6638,,0
6639,,0
6640,The,0
6641,server,0
6642,must,0
6643,vary,0
6644,the,0
6645,value,0
6646,of,0
6647,the,0
6648,write,0
6649,verifier,Variable
6650,at,0
6651,each,0
6652,server,0
6653,event,0
6654,or,0
6655,instantiation,0
6656,that,0
6657,may,0
6658,lead,0
6659,to,0
6660,a,0
6661,loss,0
6662,of,0
6663,uncommitted,0
6664,data,0
6665,<NULL>.,0
6666,,0
6667,,0
6668,Most,0
6669,"commonly,",0
6670,this,0
6671,occurs,0
6672,when,0
6673,the,0
6674,server,0
6675,is,0
6676,rebooted;,0
6677,"however,",0
6678,other,0
6679,events,0
6680,at,0
6681,the,0
6682,server,0
6683,may,0
6684,result,0
6685,in,0
6686,uncommitted,0
6687,data,0
6688,loss,0
6689,as,0
6690,well,0
6691,<NULL>.,0
6692,On,0
6693,success,Value
6694,,0
6695,the,0
6696,current filehandle,Variable
6697,retains,0
6698,its value,Variable
6699,<NULL>,Variable
6700,,0
6701,16.3.5.,0
6702,,0
6703,The,0
6704,COMMIT,0
6705,operation,0
6706,is,0
6707,similar,0
6708,in,0
6709,operation,0
6710,and,0
6711,semantics,0
6712,to,0
6713,the,0
6714,POSIX,0
6715,fsync(),0
6716,[fsync],0
6717,system,0
6718,call,0
6719,that,0
6720,synchronizes,0
6721,a,0
6722,file's,0
6723,state,0
6724,with,0
6725,the,0
6726,disk,0
6727,(file,0
6728,data,0
6729,and,0
6730,metadata,0
6731,are,0
6732,flushed,0
6733,to,0
6734,disk,0
6735,or,0
6736,stable,0
6737,storage),0
6738,<NULL>.,0
6739,,0
6740,,0
6741,COMMIT,0
6742,performs,0
6743,the,0
6744,same,0
6745,operation,0
6746,for,0
6747,a,0
6748,"client,",0
6749,flushing,0
6750,any,0
6751,unsynchronized,0
6752,data,0
6753,and,0
6754,metadata,0
6755,on,0
6756,the,0
6757,server,0
6758,to,0
6759,the,0
6760,server's,0
6761,disk,0
6762,or,0
6763,stable,0
6764,storage,0
6765,for,0
6766,the,0
6767,specified,0
6768,file,0
6769,<NULL>.,0
6770,,0
6771,,0
6772,Like,0
6773,"fsync(),",0
6774,it,0
6775,may,0
6776,be,0
6777,that,0
6778,there,0
6779,is,0
6780,some,0
6781,modified,0
6782,data,0
6783,or,0
6784,no,0
6785,modified,0
6786,data,0
6787,to,0
6788,synchronize,0
6789,<NULL>.,0
6790,,0
6791,,0
6792,The,0
6793,data,0
6794,may,0
6795,have,0
6796,been,0
6797,synchronized,0
6798,by,0
6799,the,0
6800,server's,0
6801,normal,0
6802,periodic,0
6803,buffer,0
6804,synchronization,0
6805,activity,0
6806,<NULL>.,0
6807,,0
6808,,0
6809,COMMIT,0
6810,should,0
6811,return,0
6812,"NFS4_OK,",0
6813,unless,0
6814,there,0
6815,has,0
6816,been,0
6817,an,0
6818,unexpected,0
6819,error,0
6820,<NULL>.,0
6821,COMMIT,0
6822,differs,0
6823,from,0
6824,fsync(),0
6825,in,0
6826,that,0
6827,it,0
6828,is,0
6829,possible,0
6830,for,0
6831,the,0
6832,client,0
6833,to,0
6834,flush,0
6835,a,0
6836,range,0
6837,of,0
6838,the,0
6839,file,0
6840,(most,0
6841,likely,0
6842,triggered,0
6843,by,0
6844,a,0
6845,buffer-,0
6846,reclamation,0
6847,scheme,0
6848,on,0
6849,the,0
6850,client,0
6851,before,0
6852,the,0
6853,file,0
6854,has,0
6855,been,0
6856,completely,0
6857,written),0
6858,<NULL>.,0
6859,The,0
6860,server,0
6861,implementation,0
6862,of,0
6863,COMMIT,0
6864,is,0
6865,reasonably,0
6866,simple,0
6867,<NULL>.,0
6868,,0
6869,,0
6870,If,0
6871,the,0
6872,server,0
6873,receives,0
6874,a,0
6875,full,0
6876,file,0
6877,COMMIT,0
6878,request,0
6879,that,0
6880,is,0
6881,starting,0
6882,at,0
6883,offset,Variable
6884,0,Value
6885,and,0
6886,count,Variable
6887,0,Value
6888,,0
6889,it,0
6890,should,0
6891,do,0
6892,the,0
6893,equivalent,0
6894,of,0
6895,fsync()'ing,0
6896,the,0
6897,file,0
6898,<NULL>.,0
6899,,0
6900,"Otherwise,",0
6901,it,0
6902,should,0
6903,arrange,0
6904,to,0
6905,have,0
6906,the,0
6907,cached,0
6908,data,0
6909,in,0
6910,the,0
6911,range,0
6912,specified,0
6913,by,0
6914,offset,Variable
6915,and,0
6916,count,Variable
6917,to,0
6918,be,0
6919,flushed,0
6920,to,0
6921,stable,0
6922,storage,0
6923,<NULL>.,0
6924,,0
6925,,0
6926,In,0
6927,both,0
6928,"cases,",0
6929,any,0
6930,metadata,0
6931,associated,0
6932,with,0
6933,the,0
6934,file,0
6935,must,0
6936,be,0
6937,flushed,0
6938,to,0
6939,stable,0
6940,storage,0
6941,before,0
6942,returning,0
6943,<NULL>.,0
6944,,0
6945,,0
6946,It,0
6947,is,0
6948,not,0
6949,an,0
6950,error,0
6951,for,0
6952,there,0
6953,to,0
6954,be,0
6955,nothing,0
6956,to,0
6957,flush,0
6958,on,0
6959,the,0
6960,server,0
6961,<NULL>.,0
6962,,0
6963,,0
6964,This,0
6965,means,0
6966,that,0
6967,the,0
6968,data,0
6969,and,0
6970,metadata,0
6971,that,0
6972,needed,0
6973,to,0
6974,be,0
6975,flushed,0
6976,have,0
6977,already,0
6978,been,0
6979,flushed,0
6980,or,0
6981,lost,0
6982,during,0
6983,the,0
6984,last,0
6985,server,0
6986,failure,0
6987,<NULL>.,0
6988,The,0
6989,client,0
6990,implementation,0
6991,of,0
6992,COMMIT,0
6993,is,0
6994,a,0
6995,little,0
6996,more,0
6997,complex,0
6998,<NULL>.,0
6999,,0
7000,,0
7001,There,0
7002,are,0
7003,two,0
7004,reasons,0
7005,for,0
7006,wanting,0
7007,to,0
7008,commit,0
7009,a,0
7010,client,0
7011,buffer,0
7012,to,0
7013,stable,0
7014,storage,0
7015,<NULL>.,0
7016,,0
7017,,0
7018,The,0
7019,first,0
7020,is,0
7021,that,0
7022,the,0
7023,client,0
7024,wants,0
7025,to,0
7026,reuse,0
7027,a,0
7028,buffer,0
7029,<NULL>.,0
7030,,0
7031,,0
7032,In,0
7033,this,0
7034,"case,",0
7035,the,0
7036,offset,Variable
7037,and,0
7038,count,Variable
7039,of,0
7040,the,0
7041,buffer,0
7042,are,0
7043,sent,0
7044,to,0
7045,the,0
7046,server,0
7047,in,0
7048,the,0
7049,COMMIT,0
7050,request,0
7051,<NULL>.,0
7052,,0
7053,,0
7054,The,0
7055,server,0
7056,then,0
7057,flushes,0
7058,any,0
7059,cached,0
7060,data,0
7061,based,0
7062,on,0
7063,the,0
7064,offset,Variable
7065,and,0
7066,count,Variable
7067,,0
7068,and,0
7069,flushes,0
7070,any,0
7071,metadata,0
7072,associated,0
7073,with,0
7074,the,0
7075,file,0
7076,<NULL>.,0
7077,,0
7078,,0
7079,It,0
7080,then,0
7081,returns,0
7082,the,0
7083,status,Value
7084,of,0
